Date, Open, High, Low, Close
09/18/13, 5245.2, 5247.4, 5220.6, 5230.4
09/17/13, 5241.7, 5256.4, 5223.1, 5245.2
09/16/13, 5214.7, 5259.6, 5214.7, 5241.7
09/13/13, 5238.2, 5238.2, 5205.5, 5214.7
09/12/13, 5230.6, 5247.7, 5225.7, 5238.2
09/11/13, 5198.9, 5230.6, 5198.9, 5230.6
09/10/13, 5179.4, 5209.9, 5179.4, 5198.9
09/09/13, 5144.0, 5179.6, 5144.0, 5179.4
09/06/13, 5138.4, 5153.5, 5113.8, 5144.0
09/05/13, 5156.5, 5166.9, 5114.5, 5138.4
09/04/13, 5188.9, 5188.9, 5147.3, 5156.5
09/03/13, 5178.0, 5198.0, 5178.0, 5188.9
09/02/13, 5125.3, 5180.9, 5117.9, 5178.0
08/30/13, 5083.1, 5125.3, 5067.4, 5125.3
08/29/13, 5078.0, 5088.8, 5055.6, 5083.1
08/28/13, 5130.8, 5130.8, 5067.3, 5078.0
08/27/13, 5127.1, 5131.8, 5101.5, 5130.8
08/26/13, 5115.2, 5148.5, 5115.2, 5127.1
08/23/13, 5066.7, 5132.7, 5068.7, 5115.2
08/22/13, 5090.3, 5090.3, 5020.6, 5066.7
08/21/13, 5068.8, 5096.4, 5061.8, 5090.3
08/20/13, 5102.3, 5102.3, 5050.1, 5068.8
08/19/13, 5100.1, 5115.6, 5086.9, 5102.3
08/16/13, 5136.7, 5136.7, 5087.8, 5100.1
08/15/13, 5141.0, 5148.4, 5125.7, 5136.7
08/14/13, 5141.6, 5151.6, 5126.7, 5141.0
08/13/13, 5094.1, 5144.7, 5094.1, 5141.6
08/12/13, 5038.8, 5094.3, 5033.5, 5093.8
08/09/13, 5047.1, 5057.6, 5008.3, 5038.8
08/08/13, 4996.6, 5064.9, 4996.6, 5047.1
08/07/13, 5088.0, 5088.0, 4993.2, 4996.6
08/06/13, 5093.8, 5099.8, 5071.3, 5088.0
08/05/13, 5098.7, 5098.7, 5083.2, 5093.8
08/02/13, 5047.1, 5099.5, 5047.1, 5098.7
08/01/13, 5035.7, 5075.7, 5018.1, 5047.1
07/31/13, 5026.3, 5077.3, 5026.3, 5035.7
07/30/13, 5027.9, 5035.3, 5007.4, 5026.3
07/29/13, 5023.8, 5040.5, 5017.9, 5027.9
07/26/13, 5018.3, 5043.4, 5010.4, 5023.8
07/25/13, 5021.8, 5021.8, 4993.5, 5018.3
07/24/13, 5004.6, 5040.2, 5004.6, 5021.8
07/23/13, 4988.9, 5015.3, 4988.9, 5004.6
07/22/13, 4959.4, 5011.5, 4959.7, 4988.9
07/19/13, 4976.9, 4993.3, 4948.5, 4959.4
07/18/13, 4989.4, 4992.7, 4966.5, 4976.9
07/17/13, 4968.6, 4977.7, 4960.5, 4966.5
07/16/13, 4965.6, 4984.3, 4958.2, 4968.6
07/15/13, 4957.5, 4979.4, 4945.2, 4965.6
07/12/13, 4946.9, 4993.5, 4946.9, 4957.5
07/11/13, 4885.4, 4946.9, 4885.5, 4946.9
07/10/13, 4866.5, 4932.5, 4866.5, 4885.4
07/09/13, 4797.6, 4878.3, 4797.6, 4866.5
07/08/13, 4826.4, 4838.5, 4774.1, 4797.6
07/05/13, 4781.0, 4837.4, 4781.0, 4826.4
07/04/13, 4727.8, 4783.1, 4727.8, 4781.0
07/03/13, 4810.3, 4810.3, 4704.2, 4727.8
07/02/13, 4689.7, 4810.3, 4689.7, 4810.3
07/01/13, 4775.4, 4775.4, 4682.4, 4689.7
06/28/13, 4784.8, 4803.5, 4768.2, 4775.4
06/27/13, 4707.8, 4803.1, 4707.8, 4784.8
06/26/13, 4633.5, 4724.4, 4633.5, 4707.8
06/25/13, 4651.1, 4664.5, 4610.6, 4633.5
06/24/13, 4723.8, 4723.8, 4646.3, 4651.1
06/21/13, 4743.9, 4743.6, 4668.0, 4723.8
06/20/13, 4841.8, 4841.8, 4715.3, 4743.9
06/19/13, 4794.6, 4841.8, 4794.6, 4841.8
06/18/13, 4805.0, 4805.0, 4750.1, 4794.6
06/17/13, 4758.2, 4805.0, 4726.4, 4805.0
06/14/13, 4684.9, 4776.6, 4684.9, 4775.5
06/13/13, 4716.1, 4716.1, 4650.0, 4684.9
06/12/13, 4748.9, 4748.9, 4703.0, 4716.1
06/11/13, 4729.3, 4750.3, 4729.3, 4748.9
06/07/13, 4771.8, 4773.6, 4724.1, 4729.3
06/06/13, 4825.2, 4822.4, 4767.9, 4771.8
06/05/13, 4886.7, 4886.7, 4820.6, 4825.2
06/04/13, 4873.7, 4891.9, 4852.3, 4886.7
06/03/13, 4914.0, 4915.0, 4873.7, 4873.7
05/31/13, 4917.1, 4946.0, 4909.6, 4914.0
05/30/13, 4959.2, 4959.2, 4885.4, 4917.1
05/29/13, 4950.6, 4975.4, 4942.6, 4959.2
05/28/13, 4938.6, 4959.4, 4930.1, 4950.6
05/27/13, 4964.3, 4964.4, 4910.4, 4938.6
05/24/13, 5040.8, 5059.9, 4936.0, 4964.3
05/23/13, 5142.1, 5137.2, 5036.7, 5040.8
05/22/13, 5156.2, 5178.9, 5131.8, 5142.1
05/21/13, 5185.4, 5184.4, 5138.5, 5156.2
05/20/13, 5159.8, 5221.8, 5165.4, 5185.4
05/17/13, 5144.2, 5172.8, 5147.0, 5159.8
05/16/13, 5173.3, 5191.8, 5136.6, 5144.2
05/15/13, 5202.5, 5229.8, 5151.4, 5173.3
05/14/13, 5194.8, 5209.3, 5192.0, 5202.5
05/13/13, 5191.1, 5204.2, 5177.0, 5194.8
05/10/13, 5180.6, 5223.9, 5182.2, 5191.1
05/09/13, 5177.9, 5192.2, 5164.7, 5180.6
05/08/13, 5122.7, 5180.2, 5129.8, 5177.9
05/07/13, 5133.8, 5142.7, 5098.0, 5122.7
05/06/13, 5105.4, 5175.3, 5120.0, 5133.8
05/03/13, 5104.1, 5154.0, 5102.1, 5105.4
05/02/13, 5143.9, 5143.9, 5094.3, 5104.1
05/01/13, 5168.6, 5166.6, 5139.8, 5143.9
04/30/13, 5108.3, 5171.2, 5108.3, 5168.6
04/29/13, 5082.7, 5111.8, 5082.7, 5108.3
04/26/13, 5084.2, 5116.9, 5082.5, 5082.7
04/24/13, 5002.6, 5085.2, 5009.0, 5084.2
04/23/13, 4955.4, 5023.8, 4955.4, 5002.6
04/22/13, 4923.0, 4955.4, 4923.0, 4955.4
04/19/13, 4911.3, 4946.1, 4908.7, 4923.0
04/18/13, 4993.6, 4979.7, 4911.3, 4911.3
04/17/13, 4944.1, 4997.2, 4944.1, 4993.6
04/16/13, 4966.8, 4966.8, 4909.1, 4944.1
04/15/13, 5016.0, 5008.6, 4933.1, 4966.8
04/12/13, 5010.3, 5024.4, 5009.2, 5016.0
04/11/13, 4973.7, 5017.6, 4973.7, 5010.3
04/10/13, 4980.2, 4995.3, 4963.0, 4973.7
04/09/13, 4912.7, 4980.3, 4912.7, 4980.2
04/08/13, 4899.2, 4920.9, 4897.0, 4912.7
04/05/13, 4919.3, 4929.7, 4891.6, 4899.2
04/04/13, 4966.4, 4959.0, 4908.4, 4919.3
04/03/13, 4995.5, 5019.7, 4945.9, 4966.4
04/02/13, 4979.9, 5017.3, 4978.7, 4995.5
03/28/13, 5007.0, 5007.0, 4979.9, 4979.9
03/27/13, 4964.7, 5007.0, 4971.4, 5007.0
03/26/13, 5001.5, 4993.2, 4957.2, 4964.7
03/25/13, 4980.8, 5033.1, 4981.9, 5001.5
03/22/13, 4976.8, 4995.3, 4944.5, 4980.8
03/21/13, 4982.6, 5012.3, 4964.5, 4976.8
03/20/13, 5004.4, 5004.4, 4956.4, 4982.6
03/19/13, 5027.4, 5069.8, 5004.0, 5004.4
03/18/13, 5129.3, 5112.8, 5027.3, 5027.4
03/15/13, 5043.8, 5129.3, 5043.8, 5129.3
03/14/13, 5104.4, 5113.9, 5043.8, 5043.8
03/13/13, 5128.6, 5133.4, 5093.0, 5104.4
03/12/13, 5160.0, 5174.4, 5128.6, 5128.6
03/11/13, 5137.5, 5162.3, 5130.2, 5160.0
03/08/13, 5123.1, 5144.5, 5116.7, 5137.5
03/07/13, 5130.9, 5148.3, 5102.3, 5123.1
03/06/13, 5088.1, 5143.4, 5088.1, 5130.9
03/05/13, 5028.5, 5107.9, 5028.5, 5088.1
03/04/13, 5073.8, 5100.9, 5027.9, 5028.5
03/01/13, 5120.4, 5120.4, 5079.9, 5100.9
02/28/13, 5053.1, 5127.8, 5053.1, 5120.4
02/27/13, 5021.8, 5059.5, 5029.1, 5053.1
02/26/13, 5072.7, 5057.1, 4997.5, 5021.8
02/25/13, 5036.7, 5081.9, 5035.6, 5072.7
02/22/13, 4998.6, 5070.2, 4994.8, 5036.7
02/21/13, 5114.4, 5093.7, 4998.6, 4998.6
02/20/13, 5101.0, 5123.0, 5101.0, 5114.4
02/19/13, 5082.9, 5101.0, 5066.3, 5101.0
02/18/13, 5054.6, 5090.7, 5052.5, 5082.9
02/15/13, 5057.2, 5063.3, 5043.2, 5054.6
02/14/13, 5024.5, 5065.3, 5021.2, 5057.2
02/13/13, 4981.5, 5032.9, 4981.5, 5024.5
02/12/13, 4980.3, 5002.2, 4980.3, 4981.5
02/11/13, 4989.4, 4997.0, 4980.3, 4980.3
02/08/13, 4955.8, 4989.4, 4948.7, 4989.4
02/07/13, 4940.5, 4957.6, 4928.3, 4955.8
02/06/13, 4902.6, 4949.6, 4902.6, 4940.5
02/05/13, 4929.1, 4918.7, 4892.0, 4902.6
02/04/13, 4941.9, 4971.4, 4929.1, 4929.1
02/01/13, 4901.0, 4943.5, 4901.0, 4941.9
01/31/13, 4919.1, 4927.6, 4888.4, 4901.0
01/30/13, 4910.8, 4928.6, 4908.5, 4919.1
01/29/13, 4858.9, 4917.0, 4864.8, 4910.8
01/25/13, 4833.8, 4858.9, 4833.8, 4858.9
01/24/13, 4812.1, 4837.9, 4804.9, 4833.8
01/23/13, 4802.9, 4825.4, 4811.4, 4812.1
01/22/13, 4802.2, 4825.6, 4792.7, 4802.9
01/21/13, 4794.7, 4803.7, 4788.0, 4802.2
01/18/13, 4779.7, 4805.8, 4779.7, 4794.7
01/17/13, 4765.0, 4808.9, 4765.0, 4779.7
01/16/13, 4743.0, 4765.3, 4741.2, 4765.0
01/15/13, 4745.7, 4756.8, 4733.2, 4743.0
01/14/13, 4733.8, 4754.8, 4733.5, 4745.7
01/11/13, 4745.2, 4757.2, 4728.4, 4733.8
01/10/13, 4730.1, 4750.1, 4723.1, 4745.2
01/09/13, 4712.3, 4732.3, 4712.8, 4730.1
01/08/13, 4738.1, 4756.2, 4711.9, 4712.3
01/07/13, 4742.9, 4770.2, 4735.9, 4738.1
01/04/13, 4761.4, 4761.4, 4737.0, 4742.9
01/03/13, 4722.9, 4763.6, 4722.9, 4761.4
01/02/13, 4664.6, 4726.2, 4664.6, 4722.9
12/31/12, 4685.3, 4680.4, 4659.5, 4664.6
12/28/12, 4661.4, 4701.0, 4664.9, 4685.3
12/27/12, 4645.6, 4666.1, 4642.1, 4661.4
12/24/12, 4635.2, 4655.2, 4637.1, 4645.6
12/21/12, 4646.6, 4669.0, 4623.8, 4635.2
12/20/12, 4633.2, 4655.3, 4624.7, 4646.6
12/19/12, 4610.5, 4641.5, 4618.0, 4633.2
12/18/12, 4588.0, 4623.6, 4593.1, 4610.5
12/17/12, 4595.1, 4599.1, 4583.1, 4588.0
12/14/12, 4592.9, 4607.8, 4590.2, 4595.1
12/13/12, 4591.8, 4600.2, 4586.2, 4592.9
12/12/12, 4581.3, 4608.8, 4581.3, 4591.8
12/11/12, 4562.4, 4585.3, 4562.4, 4581.3
12/10/12, 4555.9, 4575.9, 4556.5, 4562.4
12/07/12, 4515.7, 4557.6, 4521.6, 4555.9
12/06/12, 4528.0, 4535.4, 4512.4, 4515.7
12/05/12, 4511.8, 4531.6, 4508.6, 4528.0
12/04/12, 4540.0, 4544.4, 4510.4, 4511.8
12/03/12, 4518.0, 4546.3, 4518.0, 4540.0
11/30/12, 4490.1, 4524.7, 4490.1, 4518.0
11/29/12, 4462.6, 4490.1, 4461.1, 4490.1
11/28/12, 4473.4, 4470.1, 4448.6, 4462.6
11/27/12, 4443.5, 4477.5, 4442.2, 4473.4
11/26/12, 4431.5, 4444.9, 4431.5, 4443.5
11/23/12, 4432.4, 4432.5, 4417.3, 4431.5
11/22/12, 4390.7, 4446.2, 4394.8, 4432.4
11/21/12, 4407.5, 4409.2, 4387.6, 4390.7
11/20/12, 4382.6, 4411.8, 4382.6, 4407.5
11/19/12, 4360.1, 4385.0, 4362.1, 4382.6
11/16/12, 4370.6, 4372.2, 4355.9, 4360.1
11/15/12, 4410.7, 4410.7, 4359.6, 4370.6
11/14/12, 4404.2, 4416.3, 4395.3, 4410.7
11/13/12, 4469.9, 4468.8, 4404.2, 4404.2
11/12/12, 4482.5, 4485.7, 4464.7, 4469.9
11/09/12, 4502.2, 4502.2, 4458.2, 4482.5
11/08/12, 4534.2, 4534.2, 4478.5, 4502.2
11/07/12, 4503.7, 4536.3, 4502.3, 4534.2
11/06/12, 4493.6, 4507.8, 4489.5, 4503.7
11/05/12, 4481.0, 4497.0, 4458.7, 4493.6
11/02/12, 4479.9, 4507.5, 4480.1, 4483.3
11/01/12, 4535.4, 4535.4, 4479.9, 4479.9
10/31/12, 4505.7, 4542.8, 4511.5, 4535.4
10/30/12, 4499.4, 4518.9, 4493.4, 4505.7
10/29/12, 4496.3, 4523.0, 4498.6, 4499.4
10/26/12, 4533.5, 4547.6, 4495.0, 4496.3
10/25/12, 4530.6, 4541.4, 4528.0, 4533.5
10/24/12, 4568.0, 4568.0, 4525.6, 4530.6
10/23/12, 4564.6, 4588.7, 4561.5, 4568.0
10/22/12, 4593.5, 4582.7, 4545.9, 4564.6
10/19/12, 4580.9, 4593.9, 4561.6, 4593.5
10/18/12, 4550.9, 4602.5, 4567.9, 4580.9
10/17/12, 4513.9, 4558.7, 4513.9, 4550.9
10/16/12, 4505.5, 4537.9, 4505.5, 4513.9
10/15/12, 4510.1, 4515.0, 4501.2, 4505.5
10/12/12, 4505.2, 4518.4, 4505.1, 4510.1
10/11/12, 4511.9, 4513.4, 4483.2, 4505.2
10/10/12, 4526.6, 4520.6, 4498.1, 4511.9
10/09/12, 4502.0, 4532.6, 4502.6, 4526.6
10/08/12, 4513.8, 4516.0, 4496.9, 4502.0
10/05/12, 4472.6, 4514.9, 4472.6, 4513.8
10/04/12, 4458.8, 4476.2, 4457.2, 4472.6
10/03/12, 4451.9, 4472.9, 4451.4, 4458.8
10/02/12, 4408.3, 4456.4, 4412.9, 4451.9
10/01/12, 4406.3, 4429.4, 4394.6, 4408.3
09/28/12, 4402.8, 4413.1, 4389.1, 4406.3
09/27/12, 4382.5, 4402.9, 4357.9, 4402.8
09/26/12, 4395.5, 4387.6, 4372.7, 4382.5
09/25/12, 4409.2, 4409.2, 4390.0, 4395.5
09/24/12, 4430.8, 4430.8, 4398.6, 4409.2
09/21/12, 4419.8, 4440.6, 4419.4, 4430.8
09/20/12, 4440.4, 4436.0, 4417.0, 4419.8
09/19/12, 4417.8, 4443.2, 4410.1, 4440.4
09/18/12, 4421.8, 4426.9, 4406.1, 4417.8
09/17/12, 4410.2, 4430.4, 4411.1, 4421.8
09/14/12, 4359.8, 4417.4, 4372.9, 4410.2
09/13/12, 4383.1, 4383.1, 4358.8, 4359.8
09/12/12, 4348.3, 4385.3, 4348.3, 4383.1
09/11/12, 4358.0, 4357.9, 4341.4, 4348.3
09/10/12, 4348.8, 4365.0, 4342.6, 4358.0
09/07/12, 4331.6, 4376.8, 4331.6, 4348.8
09/06/12, 4297.7, 4343.3, 4297.7, 4331.6
09/05/12, 4325.6, 4325.6, 4281.5, 4297.7
09/04/12, 4351.6, 4356.7, 4316.8, 4325.6
09/03/12, 4339.0, 4358.6, 4312.6, 4351.6
08/31/12, 4340.2, 4351.0, 4327.8, 4339.0
08/30/12, 4381.5, 4381.5, 4327.6, 4340.2
08/29/12, 4387.0, 4387.0, 4373.4, 4381.5
08/28/12, 4372.9, 4391.9, 4368.8, 4387.0
08/27/12, 4376.5, 4402.9, 4370.1, 4372.9
08/24/12, 4411.8, 4411.8, 4367.5, 4376.5
08/23/12, 4405.2, 4430.3, 4399.6, 4411.8
08/22/12, 4410.8, 4411.9, 4394.3, 4403.3
08/21/12, 4391.9, 4428.8, 4388.2, 4410.8
08/20/12, 4393.8, 4401.3, 4372.8, 4391.9
08/17/12, 4353.5, 4393.8, 4353.0, 4393.8
08/16/12, 4307.0, 4353.5, 4310.5, 4353.5
08/15/12, 4317.4, 4336.5, 4293.9, 4307.0
08/14/12, 4309.5, 4326.4, 4299.7, 4317.4
08/13/12, 4302.8, 4339.2, 4309.2, 4309.5
08/10/12, 4330.1, 4336.1, 4302.8, 4302.8
08/09/12, 4332.9, 4350.4, 4330.1, 4330.1
08/08/12, 4311.4, 4342.7, 4313.2, 4332.9
08/07/12, 4292.9, 4313.9, 4292.9, 4311.4
08/06/12, 4243.0, 4307.8, 4243.0, 4292.9
08/03/12, 4290.1, 4290.1, 4235.1, 4243.0
08/02/12, 4282.7, 4300.6, 4276.8, 4290.1
08/01/12, 4289.4, 4289.4, 4274.3, 4282.7
07/31/12, 4266.9, 4305.6, 4266.9, 4289.4
07/30/12, 4234.4, 4277.4, 4242.9, 4266.9
07/27/12, 4173.8, 4234.4, 4173.8, 4234.4
07/26/12, 4151.4, 4176.3, 4150.1, 4173.8
07/25/12, 4161.2, 4161.2, 4114.0, 4151.4
07/24/12, 4159.2, 4169.4, 4143.4, 4161.2
07/23/12, 4230.6, 4230.6, 4159.2, 4159.2
07/20/12, 4236.4, 4245.5, 4217.3, 4230.6
07/19/12, 4156.4, 4236.4, 4156.4, 4236.4
07/18/12, 4175.3, 4177.3, 4154.1, 4156.4
07/17/12, 4143.2, 4187.6, 4140.9, 4175.3
07/16/12, 4118.3, 4162.2, 4118.3, 4143.2
07/13/12, 4106.0, 4138.4, 4100.0, 4118.3
07/12/12, 4135.0, 4146.2, 4101.4, 4106.0
07/11/12, 4137.9, 4140.6, 4116.4, 4135.0
07/10/12, 4159.8, 4176.8, 4130.2, 4137.9
07/09/12, 4199.0, 4190.5, 4154.0, 4159.8
07/06/12, 4209.9, 4210.2, 4187.2, 4199.0
07/05/12, 4213.8, 4215.8, 4199.5, 4209.9
07/04/12, 4166.4, 4213.9, 4176.0, 4213.8
07/03/12, 4172.5, 4180.1, 4159.5, 4166.4
07/02/12, 4135.5, 4189.9, 4138.7, 4172.5
06/29/12, 4085.6, 4155.2, 4073.8, 4135.5
06/28/12, 4084.0, 4113.7, 4081.7, 4085.6
06/27/12, 4056.3, 4084.6, 4055.4, 4084.0
06/26/12, 4072.0, 4072.0, 4046.4, 4056.3
06/25/12, 4093.8, 4093.8, 4041.2, 4072.0
06/22/12, 4133.7, 4133.7, 4084.5, 4093.8
06/21/12, 4176.8, 4180.4, 4131.1, 4133.7
06/20/12, 4167.4, 4202.6, 4167.4, 4176.8
06/19/12, 4183.9, 4183.9, 4151.0, 4167.4
06/18/12, 4107.0, 4185.1, 4107.0, 4183.9
06/15/12, 4089.8, 4110.4, 4083.5, 4107.0
06/14/12, 4111.5, 4109.7, 4074.4, 4089.8
06/13/12, 4118.3, 4132.8, 4095.7, 4111.5
06/12/12, 4111.2, 4131.2, 4108.7, 4118.3
06/08/12, 4156.7, 4168.2, 4103.2, 4111.2
06/07/12, 4104.7, 4166.5, 4117.5, 4156.7
06/06/12, 4092.4, 4112.2, 4086.1, 4104.7
06/05/12, 4033.4, 4095.2, 4033.4, 4092.4
06/04/12, 4116.9, 4116.9, 4033.4, 4033.4
06/01/12, 4133.7, 4133.3, 4088.4, 4116.9
05/31/12, 4148.7, 4148.7, 4092.5, 4133.7
05/30/12, 4168.2, 4166.6, 4126.6, 4148.7
05/29/12, 4120.2, 4169.0, 4092.4, 4168.2
05/28/12, 4081.2, 4122.2, 4081.2, 4120.2
05/25/12, 4106.2, 4121.0, 4077.4, 4081.2
05/24/12, 4118.8, 4139.8, 4101.9, 4106.2
05/23/12, 4173.5, 4173.5, 4118.8, 4118.8
05/22/12, 4124.4, 4174.4, 4124.4, 4173.5
05/21/12, 4098.8, 4137.7, 4093.8, 4124.4
05/18/12, 4208.5, 4194.1, 4079.4, 4098.8
05/17/12, 4214.7, 4233.3, 4187.2, 4208.5
05/16/12, 4316.3, 4316.3, 4214.7, 4214.7
05/15/12, 4351.9, 4351.9, 4302.2, 4316.3
05/14/12, 4342.7, 4360.5, 4340.4, 4351.9
05/11/12, 4353.8, 4359.3, 4333.1, 4342.7
05/10/12, 4332.2, 4353.8, 4327.1, 4353.8
05/09/12, 4375.9, 4372.9, 4316.4, 4332.2
05/08/12, 4361.6, 4387.4, 4359.8, 4375.9
05/07/12, 4459.4, 4459.4, 4359.3, 4361.6
05/04/12, 4494.5, 4494.5, 4452.5, 4459.4
05/03/12, 4504.8, 4510.2, 4494.5, 4494.5
05/02/12, 4497.3, 4513.2, 4496.9, 4504.8
05/01/12, 4467.2, 4515.0, 4467.2, 4497.3
04/30/12, 4433.4, 4468.1, 4443.2, 4467.2
04/27/12, 4445.0, 4455.6, 4433.4, 4433.4
04/26/12, 4433.9, 4466.2, 4438.4, 4445.0
04/24/12, 4430.3, 4447.1, 4415.5, 4433.9
04/23/12, 4444.4, 4444.4, 4429.0, 4430.3
04/20/12, 4441.3, 4445.6, 4432.1, 4444.4
04/19/12, 4427.2, 4453.7, 4425.6, 4441.3
04/18/12, 4368.8, 4427.2, 4380.4, 4427.2
04/17/12, 4382.5, 4400.6, 4366.7, 4368.8
04/16/12, 4404.2, 4404.2, 4368.6, 4382.5
04/13/12, 4361.7, 4410.7, 4361.7, 4404.2
04/12/12, 4327.3, 4361.7, 4327.3, 4361.7
04/11/12, 4373.7, 4362.8, 4327.3, 4327.3
04/10/12, 4402.3, 4393.2, 4357.3, 4373.7
04/05/12, 4418.9, 4409.1, 4370.1, 4402.3
04/04/12, 4424.4, 4425.0, 4402.4, 4418.9
04/03/12, 4416.4, 4437.7, 4415.3, 4424.4
04/02/12, 4420.0, 4460.7, 4414.1, 4416.4
03/30/12, 4422.0, 4443.0, 4419.9, 4420.0
03/29/12, 4431.5, 4434.5, 4414.6, 4422.0
03/28/12, 4391.6, 4433.6, 4384.8, 4431.5
03/27/12, 4355.2, 4397.9, 4355.2, 4391.6
03/26/12, 4360.7, 4380.7, 4355.2, 4355.2
03/23/12, 4364.9, 4366.9, 4329.3, 4360.7
03/22/12, 4347.0, 4373.2, 4343.9, 4364.9
03/21/12, 4365.6, 4365.6, 4334.4, 4347.0
03/20/12, 4381.2, 4383.0, 4355.0, 4365.6
03/19/12, 4364.7, 4397.9, 4369.8, 4381.2
03/16/12, 4366.9, 4373.5, 4354.6, 4364.7
03/15/12, 4375.6, 4375.6, 4354.3, 4366.9
03/14/12, 4336.5, 4382.6, 4336.5, 4375.6
03/13/12, 4288.2, 4341.8, 4288.2, 4336.5
03/12/12, 4300.5, 4303.6, 4285.1, 4288.2
03/09/12, 4262.2, 4303.7, 4262.2, 4300.5
03/08/12, 4234.4, 4266.3, 4237.7, 4262.2
03/07/12, 4295.5, 4285.6, 4234.4, 4234.4
03/06/12, 4354.2, 4346.5, 4293.1, 4295.5
03/05/12, 4364.1, 4364.2, 4343.6, 4354.2
03/02/12, 4346.0, 4380.9, 4353.5, 4364.1
03/01/12, 4388.1, 4388.1, 4337.6, 4346.0
02/29/12, 4351.2, 4406.1, 4351.2, 4388.1
02/28/12, 4354.5, 4372.9, 4346.3, 4351.2
02/27/12, 4389.0, 4389.0, 4345.7, 4354.5
02/24/12, 4367.5, 4389.4, 4366.4, 4389.0
02/23/12, 4372.1, 4373.9, 4347.8, 4367.5
02/22/12, 4368.2, 4383.7, 4353.1, 4372.1
02/21/12, 4332.8, 4373.6, 4323.3, 4368.2
02/20/12, 4273.3, 4332.8, 4273.3, 4332.8
02/17/12, 4257.2, 4288.7, 4264.0, 4273.3
02/16/12, 4327.4, 4327.4, 4246.4, 4257.2
02/15/12, 4318.9, 4332.3, 4300.1, 4327.4
02/14/12, 4359.4, 4359.4, 4310.8, 4318.9
02/13/12, 4322.6, 4362.8, 4320.9, 4359.4
02/10/12, 4357.1, 4362.5, 4322.6, 4322.6
02/09/12, 4363.7, 4363.7, 4320.3, 4357.1
02/08/12, 4344.9, 4367.1, 4339.8, 4363.7
02/07/12, 4364.6, 4380.4, 4340.4, 4344.9
02/06/12, 4320.1, 4377.5, 4333.5, 4364.6
02/03/12, 4333.2, 4340.8, 4318.0, 4320.1
02/02/12, 4291.0, 4349.0, 4291.0, 4333.2
02/01/12, 4325.7, 4328.1, 4291.0, 4291.0
01/31/12, 4334.4, 4348.9, 4323.8, 4325.7
01/30/12, 4348.5, 4355.3, 4327.3, 4334.4
01/27/12, 4329.1, 4373.3, 4333.8, 4348.5
01/25/12, 4286.4, 4329.5, 4286.4, 4329.1
01/24/12, 4287.6, 4311.1, 4281.8, 4286.4
01/23/12, 4303.0, 4303.0, 4287.5, 4287.6
01/20/12, 4278.6, 4312.8, 4278.6, 4303.0
01/19/12, 4280.6, 4320.6, 4278.6, 4278.6
01/18/12, 4277.7, 4290.0, 4262.8, 4280.6
01/17/12, 4208.9, 4277.7, 4208.9, 4277.7
01/16/12, 4255.4, 4251.0, 4201.5, 4208.9
01/13/12, 4238.4, 4261.8, 4244.9, 4255.4
01/12/12, 4242.9, 4251.5, 4226.0, 4238.4
01/11/12, 4206.6, 4254.9, 4206.6, 4242.9
01/10/12, 4161.5, 4208.6, 4161.5, 4206.6
01/09/12, 4164.5, 4183.8, 4145.1, 4161.5
01/06/12, 4196.6, 4198.2, 4164.0, 4164.5
01/05/12, 4239.5, 4239.5, 4186.7, 4196.6
01/04/12, 4155.2, 4254.0, 4155.2, 4239.5
01/03/12, 4111.0, 4160.6, 4122.6, 4155.2
12/30/11, 4123.1, 4140.9, 4109.5, 4111.0
12/29/11, 4141.7, 4140.0, 4091.6, 4123.1
12/28/11, 4192.1, 4193.7, 4139.5, 4141.7
12/23/11, 4142.2, 4192.1, 4153.5, 4192.1
12/22/11, 4190.2, 4190.2, 4136.3, 4142.2
12/21/11, 4107.1, 4198.2, 4124.9, 4190.2
12/20/11, 4113.9, 4128.5, 4103.1, 4107.1
12/19/11, 4218.8, 4208.3, 4113.6, 4113.9
12/16/11, 4197.8, 4224.3, 4197.8, 4218.8
12/15/11, 4249.8, 4240.0, 4175.1, 4197.8
12/14/11, 4251.7, 4259.8, 4227.5, 4249.8
12/13/11, 4311.4, 4295.6, 4240.8, 4251.7
12/12/11, 4264.1, 4331.7, 4281.2, 4311.4
12/09/11, 4338.9, 4338.9, 4248.5, 4264.1
12/08/11, 4351.3, 4349.7, 4330.8, 4338.9
12/07/11, 4321.6, 4373.5, 4321.6, 4351.3
12/06/11, 4379.5, 4379.5, 4316.2, 4321.6
12/05/11, 4366.4, 4391.3, 4350.4, 4379.5
12/02/11, 4288.1, 4346.3, 4285.2, 4346.3
12/01/11, 4184.7, 4299.5, 4184.7, 4288.1
11/30/11, 4167.3, 4184.7, 4145.7, 4184.7
11/29/11, 4125.8, 4167.3, 4109.3, 4167.3
11/28/11, 4057.6, 4138.1, 4057.6, 4125.8
11/25/11, 4115.3, 4114.1, 4047.4, 4057.6
11/24/11, 4125.8, 4141.5, 4101.5, 4115.3
11/23/11, 4204.2, 4204.2, 4125.8, 4125.8
11/22/11, 4233.6, 4220.9, 4166.0, 4204.2
11/21/11, 4246.7, 4251.3, 4212.4, 4233.6
11/18/11, 4324.1, 4306.7, 4242.3, 4246.7
11/17/11, 4313.8, 4341.3, 4293.4, 4324.1
11/16/11, 4351.5, 4372.2, 4313.8, 4313.8
11/15/11, 4369.1, 4366.4, 4342.1, 4351.5
